step,reward,loss,rev_kl,grad_norm,off_pol,tps
486,0.5037,-3.8224,0.401,16.18,0.1015,318
487,0.4995,-4.4903,0.4538,14.797,0.0093,312
488,0.4777,-3.3899,0.3384,13.398,0.0117,259
489,0.489,-3.6783,0.3691,14.352,0.02,225
490,0.538,-3.354,0.343,16.742,0.0172,255
491,0.512,-4.0047,0.4235,16.07,0.0363,341
492,0.4974,-4.4042,0.4473,15.531,0.0087,306
493,0.4965,-4.252,0.4236,17.477,0.0196,284
494,0.4945,-4.7586,0.492,16.336,0.0062,294
495,0.5013,-4.9474,0.5177,14.977,0.0014,358
496,0.4811,-4.5462,0.4772,14.945,0.0318,290
497,0.5559,-4.6815,0.4718,16.57,0.008,296
498,0.478,-4.5271,0.4665,14.961,0.012,338
499,0.4956,-4.127,0.433,16.32,0.0098,301
500,0.4945,-4.53,0.4713,17.977,0.0083,347
